english	translation	category	sub_category	source
A razor-sharp battleaxe.	かみそりのような するどい たたかいおの。	examine	item	Leaf-bladed battleaxe
It's a slightly more magical stick.	すこし もっと まほうてき な ぼう だ。	examine	item	Mystic mist staff
A pack containing 100 empty jugs.	からの つぼ 100 こ を ふくむ パック。	examine	item	Empty jug pack
Combat dummy	せんとうサンドバッグ	examine	item	Combat dummy
Undead combat dummy	アンデッドのせんとうサンドバッグ	examine	item	Undead combat dummy
A Zamorakian blessing from Bologa.	ボロガ からの ザモラク の しゅくふく。	examine	item	Bologa's blessing
The Grapes of Wrath.	はげしい ぶどう。	examine	item	Zamorak's grapes
This wine needs to ferment before it can be used.	このわいん を つかう まえに はっこう させる ひつよう がある。	examine	item	Zamorak's unfermented wine
A key to the lair of Obor, the Hill Titan.	やまの たいたん オボル の すみか へ の かぎ。	examine	item	Giant key
A brutal weapon popular among giants.	きょじんたち あいだで にんき の あくらつな ぶき。	examine	item	Hill giant club
This should open the main doors of the manor house (Used in the Halloween 2016 event).	これは ぼっかん の おもて を ひらく べき だ。	examine	item	Manor key
A key crafted from ruby (Used in the Halloween 2016 event).	ルビー から つくられた かぎ。	examine	item	Ruby key
A key crafted from emerald (Used in the Halloween 2016 event).	エメラルド から つくられた かぎ。	examine	item	Emerald key
A key crafted from sapphire (Used in the Halloween 2016 event).	サファイア から つくられた かぎ。	examine	item	Sapphire key
It seems to be some sort of riddle.	なぞなぞ の いちしゅ みたい だ。	examine	item	Notes
Makes me want to scream.	さけびたく なる。	examine	item	Banshee mask
Looks like it's been slashed by a claw.	つめ で きられた みたい だ。	examine	item	Banshee top
Looks like someone has taken a saw to these!	だれかが のこぎり で きった みたい！	examine	item	Banshee robe
It's so stabby, do do do-do-do doooo.	さすようだ。 ど ど ど どー ど どー。	examine	item	Hunting knife
A blood-stained knife.	ち で よごれた ほうちょう。	examine	item	Killer's knife
For those who stand alone.	ひとり で たっている ひとたち の ため に。	examine	item	Hardcore ironman helm
A journal belonging to Larkur of Rellekka. Smells fishy.	レレッカ の ラークール の てちょう。ぎょぎょくさい。	examine	item	Smelly journal
It feels weak, but it might be okay for burning.	よわいかんじ だが, もえる かもしれない。	examine	item	Kindling
An empty hollowed out fruit. It could be used as a makeshift vial.	あき のくりぬかれた くだもの。あるもの あてがいぶち の びん として つかえる かもしれない。	examine	item	Empty gourd vial
A hollowed out fruit filled with water.	みず で みたされた くりぬかれた くだもの。	examine	item	Water-filled gourd vial
A depiction of Mount Quidamortem.	クイダモーテム さん の えがき。	examine	item	Snow globe
You too can look like Santa.	あなたも サンタ のように みえる ことが できる。	examine	item	Sack of presents
That's one ginormous present.	それは ひとつの あほうような なおくりもの だ。	examine	item	Giant present
The helmet of a forgotton warrior, corrupted by the dark altar.	わすれられた せんし の かぶと。くろい さいだん に よって よごされている。	examine	item	Corrupted helm
The platebody of a forgotten warrior, corrupted by the dark altar.	わすれられた せんし の どう。くろい さいだん に よって よごされている。	examine	item	Corrupted platebody
The platelegs of a forgotten warrior, corrupted by the dark altar.	わすれられた せんし の あし のよろい。くろい さいだん に よって よごされている。	examine	item	Corrupted platelegs
The plateskirt of a forgotten warrior, corrupted by the dark altar.	わすれられた せんし の スカート。くろい さいだん に よって よごされている。	examine	item	Corrupted plateskirt
The kiteshield of a forgotton warrior, corrupted by the dark altar.	わすれられた せんし の たこ たて。くろい さいだん に よって よごされている。	examine	item	Corrupted kiteshield
A razor sharp throwing axe.	かみそり のような するどい なげ おの。	examine	item	Dragon thrownaxe
The cuddly Spawn of the Guardian in the Deep.	ふかい ばしょ の もりもり の うまれたこ。	examine	item	Olmlet
I should not try eating this.	これを たべよう と してはいけない。	examine	item	Burnt fish
I should try eating this.	これを たべよう と するべき だ。	examine	item	Pysk fish (0)
Well done, you made it even less appetising.	よくできた。あなた は それ を もっと たべたくなくした。	examine	item	Burnt bat
Looks like it might taste like chicken, if the chicken were dead for a week.	ぶたり の かしわ が いっしゅうかん し んで いたら, こんなあじかもしれない。	examine	item	Raw guanic bat (0)
Probably won't kill you.	たぶん あなた を ころさない だろう。	examine	item	Guanic bat (0)
A power emanates from the crystal.	くりすたる から ちから が でている。	examine	item	Keystone crystal
Freshly hatched. They smell utterly revolting, but they're quite juicy.	しんせきに ふかした。そえに わるい においがする が とても みずみずしい。	examine	item	Cavern grubs
Journal of a deceased creature keeper.	しんだ どうぶつ こともん の てちょう。	examine	item	Creature keeper's journal
The ancient writings of a crazed mage.	きちがい じった まほうし の ふるい かきもの。	examine	item	Nistirio's manifesto
Scrawled jottings of a diminished mind.	げげんした あたま の なぐりがき のかき。	examine	item	Tekton's journal
The flower of the Medivaemia root.	メディバエミア こん の はな。	examine	item	Medivaemia blossom
Ancient notes on transdimensional travel.	あいあいてき たびについての ふるい めも。	examine	item	Transdimensional notes
The Judgement of the Vanguard.	さきがかり の はんだん。	examine	item	Vanguard judgement
Confessions of a troubled soul.	なやんでいる たましい の はくじ。	examine	item	Houndmaster's diary
Looks like it's been locked away for a long time in a damp cave.	しけった ほら あな に なが く ロック されていた みたい だ。	examine	item	Dark journal
Eww, it's grimy.	あ うわ! きたない！	examine	item	Grimy noxifer
Lovely, it's been cleaned.	しょううれい。 これは きれい に されている。	examine	item	Noxifer
Noxifer in seed form. Hopefully there's somewhere to plant this.	ノキシファー を たね の けいたい。 どこか ここに うえる ばしょ が あれば いい なあ。	examine	item	Noxifer seed
Golpar in seed form. Hopefully there's somewhere to plant this.	ゴルパル を たね の けいたい。 どこか ここに うえる ばしょ が あれば いい なあ。	examine	item	Golpar seed
Buchu leaf in seed form. Hopefully there's somewhere to plant this.	ブチュ の は を たね の けいたい。 どこか ここに うえる ばしょ が あれば いい なあ。	examine	item	Buchu seed
Whatever potion I make out of this, let's hope it tastes better than this smells.	これから なにを つくろうとも， とこの においより あじが よい ことを のぞもう。	examine	item	Stinkhorn mushroom
A dark magic has imbued this juice.	くろい まほう が このじゅーす に しこまれている。	examine	item	Endarkened juice
This flower feels very cold to the touch.	このはな は さわると とても つめたい。	examine	item	Cicely
The potion blends the fury and bravery of Xeric's elder warriors. It was mixed particularly badly.	くすり は ザリック の ちょうろう せんし の あきれかえした いさましさ を ぶらんど させた。 あれは ひどく ぶち こまれた。	examine	item	Elder (-)(1)
The potion blends the fury and bravery of Xeric's elder warriors. It was mixed reasonably well.	くすり は ザリック の ちょうろう せんし の あきれかえした いさましさ を ぶらんど させた。 あれは そこそこ ぶち こまれた。	examine	item	Elder potion (1)
The potion blends the fury and bravery of Xeric's elder warriors. It was mixed perfectly!	くすり は ザリック の ちょうろう せんし の あきれかえした いさましさ を ぶらんど させた。 あれは かんぺき に ぶち こまれた。	examine	item	Elder (+)(1)
The potion blends the dexterity and devastation of Xeric's twisted archers. It was mixed particularly badly.	くすり は ザリック の ねじられた ゆみし の しゅちゅうりょくと はかい を ぶらんど させた。 あれは ひどく ぶち こまれた。	examine	item	Twisted (-)(1)
The potion blends the dexterity and devastation of Xeric's twisted archers. It was mixed reasonably well.	くすり は ザリック の ねじられた ゆみし の しゅちゅうりょくと はかい を ぶらんど させた。 あれは そこそこ ぶち こまれた。	examine	item	Twisted potion (1)
The potion blends the dexterity and devastation of Xeric's twisted archers. It was mixed perfectly!	くすり は ザリック の ねじられた ゆみし の しゅちゅうりょくと はかい を ぶらんど させた。 あれは かんぺき に ぶち こまれた。	examine	item	Twisted (+)(1)
The potion blends the cruelty and darkness of Xeric's kodai wizards. It was mixed particularly badly.	くすり は ザリック の こだい まほうし の こくじょう と くらやみ を ぶらんど させた。 あれは ひどく ぶち こまれた。	examine	item	Kodai (-)(1)
