english	translation	category	sub_category	source
It might have something in it.	これかもしれないあるにこれ。	examine	object	Chest
Not so haughty or arrogant any more.	ないまたはもっと。	examine	object	Ranis Drakan
I hope it floats okay.	わたしこれ。	examine	object	Row boat
A large old chest.	おおきいふるいたからばこ。	examine	object	Chest
What's inside?	なか??	examine	object	Coffin
To hang your cloak on.	へあなたののじょうに。	examine	object	Cloak rack
Keeps the sunlight out.	たもつそと。	examine	object	Drapes
A painting of a vampyre.	a vampyreの paintingだ。	examine	object	Portrait
They must've been important.	かれらいた。	examine	object	Large grave
A crude, stone stove.	あらい,いし。	examine	object	Simple stove
Eerie.	けないことだ。	examine	object	Hidden Statue
A depiction of Zamorak.	のザモラック。	examine	object	Zamorak's statue
It's covered in archaic scripture.	おおわれたに。	examine	object	Stone tablet
What's below?	した??	examine	object	Stairs
It's a flight of stairs. Climb them.	のかいだん。のぼるかれら。	examine	object	Stairs
It's broken and can't be used.	とことができないであるつかった。	examine	object	Ladder
I suppose it leads to the basement.	わたしこれみちびくへちかしつ。	examine	object	Trapdoor
Looks to be adorned with the crest of Darkmeyer.	みえるへであるとの。	examine	object	Vyre well
Looks like a door. Don't really know what you expected here.	a door. Don't really know what you expected hereのようだ。	examine	object	Door
Better not ask for a blood transaction.	もっといいないきく。	examine	object	Bank booth
This booth appears to be closed. Go figure.	これあらわれるへであるとじている。いく。	examine	object	Closed bank booth
Depicts a Vyrelady from the past.	からすぎた。	examine	object	Statue
Maybe it's a scene from Morytania.	かもしれないから。	examine	object	Easel
A hefty throne.	おもたいおういだ。	examine	object	Verzik's throne
An immense pillar supporting the roof.	immense pillar supporting the roofだ。	examine	object	Supporting Pillar
The vicious leader of Ver Sinhaza.	Ver Sinhazaの vicious leaderだ。	examine	object	Verzik Vitur
I don't want to know what happened to them.	わたしないへしるへかれら。	examine	object	Skeleton
Dare to claim your reward?	へあなたの?	examine	object	Treasure room
They battled through challenge after challenge, but didn't quite make it...	かれらをとおりじてあとでしかしなかったつくるこれ...	examine	object	Skeleton
Nourishment for a famished yarasa.	いえからのやあらさのたべもの。	examine	object	Exhumed
Tread softly because you tread on miasma.	のであなたのじょうに。	examine	object	Acidic miasma
What could possibly be through here?	ことができたひょっとしてであるをとおりじてここ??	examine	object	Door
That's one fresh brain stump.	あれはあたらしいのうのねっこだ。	examine	object	Mercenary
Once you're in, there's no way out until the challenge is complete.	に,いいえそとまでかんりょうした。	examine	object	Barrier
They have a lot to say.	かれらあるへ。	examine	object	Vyre Orator
Maybe there's something nice in here for you.	かもしれないにここあなた。	examine	object	Chest
It's holding up something important.	It's holding up something important。	examine	object	Support
That's not good.	それ' s ない いい.	examine	object	Support
She seems to be stuck.	かのじょみえるへであるさされた。	examine	object	Mercenary
It seems like the owner must've dropped it, how unfortunate!	そのようだ。	examine	object	Twisted Bow
I'm sure whoever it belonged to agreed to this.	これぞくしていたへさんせいしたへこれ。	examine	object	Hanging hand
A glass chamber filled with a strange, glowing liquid.	ガラスこっぷへやとへんな,。	examine	object	Chamber
Wouldn't want to wake up on there.	だろうへうえのじょうにそこ。	examine	object	Operating table
Where are those...?	どこ?	examine	object	Mercenary
Gross.	すごくきたない。	examine	object	Corpse
This is the fate of those who cross the vampyres.	これのだれ。	examine	object	The Maiden of Sugadinti
Looks like it's got the name 'Suro' stitched onto it.	it's got the name 'Suro' stitched onto itのようだ。	examine	object	Tatty toy
Details on performances in the Theatre.	のじょうにに。	examine	object	Scoreboard
A chest worthy of the riches inside.	たからばこのなか。	examine	object	Monumental chest
This one seems to shine brighter than the others!	これみえるへひかる!	examine	object	Monumental chest
These lead back up to the throne room.	みちびくもどってうえへへや。	examine	object	Stairs
It must be a way out.	これしなければならないであるそと。	examine	object	Teleport crystal
Full of ancient scripts, perhaps there's something of interest here?	いっぱいののおそらくのここ??	examine	object	Grand bookshelf
Details the performance of those who attempt the theatre.	のだれ。	examine	object	War table
An armour once worn by followers of Saradomin.	すりへったでのサラドミン。	examine	object	Justiciar armour
Documents the performance of those who attempt the theatre.	のだれ。	examine	object	Strategy table
A small chest, tightly closed.	ちいさいたからばこ,とじている。	examine	object	Small chest
If only I could take one of these.	もしだけわたしことができたとるの。	examine	object	Weapon rack
Step into the light.	だんひかり。	examine	object	Portal
He was always there to ask and answer one simple question.	かれだったいつもそこへきくと。	examine	object	Grave
A gateway to Varrock.	gateway to Varrockだ。	examine	object	Varrock Portal
A gateway to the Grand Exchange.	gateway to the Grand Exchangeだ。	examine	object	Grand Exchange Portal
A gateway to Camelot.	gateway to Camelotだ。	examine	object	Camelot Portal
A gateway to Seers' Village.	gateway to Seers' Villageだ。	examine	object	Seers' Village Portal
A gateway to the Yanille Watchtower.	gateway to the Yanille Watchtowerだ。	examine	object	Yanille Watchtower Portal
A gateway to Yanille.	gateway to Yanilleだ。	examine	object	Yanille Portal
A gateway to the Yanille watchtower.	gateway to the Yanille watchtowerだ。	examine	object	Yanille Portal
More challenges await you in the depths of the Theatre.	もっとあなたにの。	examine	object	Formidable passage
Guess what's inside it.	なかこれ。	examine	object	Deadman Supply Chest
Signifies where the blue arena is.	どこあおい。	examine	object	Blue banner
Signifies where the red arena is.	どこあかい。	examine	object	Red banner
Signifies where the yellow arena is.	どこきいろい。	examine	object	Yellow banner
Signifies where the green arena is.	どこみどりの。	examine	object	Green banner
The bellowing sound shakes the bones that litter the pit.	あれあな。	examine	object	Horn of Death
Brace yourself and dance to the beat of the drummer.	とへの。	examine	object	Drummer
Lifts rubble to various floors for the catapults.	Lifts rubble to various floors for the catapults。	examine	object	Crane
An ice crystal.	こおりのすいしょうの。	examine	object	Ice crystal
A blood crystal.	すいしょうの。	examine	object	Blood crystal
A shadow crystal.	かげすいしょうの。	examine	object	Shadow crystal
A smoke crystal.	けむりすいしょうの。	examine	object	Smoke Crystal
I see icy rocks.	わたしみる。	examine	object	Icy rocks
A gateway to Troll Stronghold.	gateway to Troll Strongholdだ。	examine	object	Troll Stronghold Portal
It might be tricky scrambling up here.	これかもしれないであるうえここ。	examine	object	Rockslide
It might be very tricky scrambling up here.	これかもしれないであるとてもうえここ。	examine	object	Rockslide
Dead, but perhaps useful.	しんでいる,しかしおそらく。	examine	object	Tree
The rope should stop it running away, if that's a concern.	なわすべきとめるこれさって,もし。	examine	object	Roped tree
Handy for climbing cliffs.	がけのぼりのためにべんりだ。	examine	object	Rope
Barren rock.	いわ。	examine	object	Cliff
A narrow ledge, not even as wide as My Arm.	だんさ,ないさえとしてとしてわたしの。	examine	object	Ledge
Nothing's set in stone.	おいたにいし。	examine	object	Rockslide
